PROJNUM,GrantNum
20030890,
20030890,
20030890,
20030891,
20030891,
20030892,
20030892,23-02-002
20030892,
20030892,
20030892,
20030893,23-02-012
20030893,
20030893,
20030893,
20030894,
20030894,2002-01
20030894,201-693
20030894,
20030894,
20030894,
20030895,
20030895,
20030895,
20030895,23-02-100
20030895,2002-30
20030896,
20030896,
20030896,201-537
20030896,
20030896,
20030896,
20030897,201-554
20030897,
20030897,
20030897,
20030897,
20030897,
20030897,
20030898,
20030898,23-02-017
20030898,
20030898,
20030898,
20030899,26-02-019
20030899,
20030899,
20030900,
20030900,26-04-005
20030900,
20030901,26-02-017
20030901,
20030901,
20030902,
20030902,204-166
20030902,
20030902,
20030903,
20030903,26-02-010
20030903,
20030903,
20030904,26-02-005
20030904,
20030904,
20030905,
20030906,26-02-003
20030906,
20030906,
20030907,
20030907,21-04-008
20030907,
20030908,
20030908,21-02-003
20030908,
20030909,
20030909,
20030909,21-02-002
20030910,
20030910,21-02-005
20030910,
20030911,21-02-010
20030911,
20030911,
20030912,21-02-011
20030912,
20030912,
20030913,
20030913,
20030913,21-02-013
20030914,21-02-006
20030914,
20030914,
20030914,
20030914,
20030914,
20030914,
20030915,
20030915,21-02-001
20030915,
20030915,
20030916,
20030916,
20030916,201-200
20030916,
20030916,
20030917,
20030917,
20030917,201-202
20030918,14-02-012
20030918,
20030918,
20030919,
20030919,17-02-002
20030919,
20030919,
20030920,
20030920,201-387
20030920,
20030920,
20030921,
20030921,200-137
20030922,
20030922,201-358
20030922,
20030922,
20030923,
20030923,
20030923,099-279
20030923,
20030924,
20030924,15-02-100
20030924,
20030925,
20030925,
20030925,15-02-017
20030926,
20030926,15-02-008
20030926,
20030927,
20030927,
20030927,19-02-009
20030927,
20030928,
20030928,
20030928,
20030928,
20030928,
20030928,099-265
20030928,
20030929,
20030929,15-02-019
20030929,
20030930,
20030930,15-02-006
20030930,
20030931,
20030931,03-004
20030931,
20030931,
20030931,
20030932,27-02-001
20030932,
20030932,
20030933,27-02-013
20030933,
20030933,
20030934,27-02-018
20030934,
20030934,
20030935,203-066
20030935,
20030935,
20030936,
20030936,
20030936,27-02-008
20030937,
20030937,
20030937,200-164
20030938,
20030938,203-202
20030938,
20030939,
20030939,25-02-015
20030939,
20030940,
20030940,25-02-008
20030940,
20030941,25-02-006
20030941,
20030941,
20030942,
20030942,25-02-017
20030942,
20030943,
20030943,
20030943,25-02-018
20030944,
20030944,25-02-016
20030944,
20030945,
20030945,
20030945,
20030945,25-02-014
20030946,16-02-020
20030946,
20030946,
20030947,17-02-009
20030947,
20030947,
20030948,440600-7
20030948,
20030948,25-02-011
20030948,
20030949,
20030949,201-141
20030949,
20030949,
20030950,
20030950,
20030950,
20030950,
20030950,06-02-022
20030951,
20030951,
20030951,06-02-023
20030952,
20030952,
20030952,
20030952,06-02-101
20030952,
20030952,
20030952,
20030952,
20030952,
20030953,
20030953,06-02-019
20030954,
20030954,
20030954,TEP02-04
20030954,02-02-005
20030955,
20030955,
20030955,03-02-004
20030955,
20030955,
20030955,
20030955,2002-0269-031
20030956,03-02-005
20030956,
20030956,
20030956,
20030956,
20030956,
20030956,
20030957,
20030957,
20030957,
20030957,
20030957,
20030957,03-02-013
20030957,
20030957,
20030958,
20030958,099-549
20030958,
20030959,203-184
20030959,
20030959,
20030959,
20030960,
20030960,15-04-004
20030960,
20030961,
20030961,
20030961,28-02-016
20030962,
20030962,
20030962,24-02-011
20030963,
20030963,
20030963,
20030963,
20030963,23-02-010
20030964,12-02-003
20030964,
20030964,
20030964,
20030965,
20030965,203-163
20030965,13420-1121-JITW
20030965,
20030966,
20030966,
20030966,
20030966,
20030966,12-02-001
20030967,
20030967,
20030967,201-711
20030968,1448-13420001-J144
20030968,099-520-2390
20030968,
20030968,
20030968,
20030968,
20030968,
20030968,2002-0046-000
20030968,
20030968,
20030968,
20030968,
20030968,
20030968,
20030968,
20030968,
20030968,
20030968,
20030968,
20030968,
20030968,
20030968,
20030969,
20030969,
20030969,
20030969,
20030969,
20030969,
20030969,
20030969,
20030969,
20030969,
20030969,
20030969,201-619
20030969,
20030969,
20030969,
20030969,
20030969,
20030970,09-02-001
20030970,
20030970,
20030970,
20030971,
20030971,
20030971,
20030971,11-02-007
20030972,
20030972,
20030972,10-02-010
20030973,
20030973,201-645
20030973,
20030973,
20030973,
20030974,26-02-022
20030974,
20030975,
20030975,
20030975,
20030975,
20030975,
20030975,
20030975,
20030975,201-480
20030975,
20030976,
20030976,
20030976,08-02-005
20030976,
20030977,08-02-013
20030977,
20030977,
20030978,20-02-001
20030978,
20030978,
20030979,05-02-002
20030979,SD 980191-01
20030979,
20030979,
20030979,
20030980,
20030980,
20030980,05-02-011
20030980,991 A05
20030981,05-02-007
20030981,
20030981,120-01
20030981,
20030981,200-221
20030981,122-03
20030982,122-03
20030982,
20030982,
20030982,05-02-013
20030982,200-221
20030982,130-03
20040001,
20040001,
20040002,
20040002,
20040003,
20040003,
20040003,
20040004,
20040004,
20040004,
20040005,
20040005,
20040006,
20040006,
20040007,
20040007,
20040008,
20040008,
20040008,
20040008,
20040008,
20040008,
20040008,204-337
20040009,
20040009,
20040009,
20040009,03-04-018
20040009,
20040010,204-340
20040010,
20040010,
20040011,
20040011,
20040011,WY2-010
20040012,
20040012,03-04-014
20040012,
20040012,
20040013,
20040013,
20040013,
20040013,03-04-011
20040013,
20040014,
20040014,
20040014,
20040014,
20040015,
20040015,
20040015,
20040016,
20040016,
20040016,1448-13420-99J148
20040016,
20040016,201-612-488
20040017,
20040017,099-461
20040017,
20040017,099-113
20040017,
20040018,
20040018,
20040018,
20040018,099-461
20040018,
20040019,
20040019,
20040019,099-461
20040019,
20040019,
20040020,
20040021,
20040021,
20040021,2001-36
20040021,204-125
20040021,OR NW-01-025
20040021,
20040021,1106-HW-02-087
20040021,
20040022,
20040022,
20040022,
20040022,201-084
20040022,
20040022,
20040023,
20040023,099-257
20040023,
20040023,
20040023,201-430
20040024,
20040024,
20040024,
20040024,11-04-020
20040025,
20040025,
20040025,
20040025,
20040025,
20040025,
20040025,
20040025,11-04-003
20040025,
20040026,
20040026,
20040026,122-03
20040026,05-04-009
20040027,122-03
20040027,
20040027,
20040027,
20040027,
20040027,
20040028,
20040028,
20040029,
20040029,
20040030,
20040030,
20040031,
20040031,
20040032,
20040032,
20040033,
20040033,
20040034,204-345
20040034,
20040034,
20040035,
20040035,
20040035,204-346
20040036,
20040036,
20040036,204-320
20040036,
20040036,
20040037,
20040037,204-384
20040037,
20040037,
20040038,204-384
20040038,
20040038,
20040038,
20040039,
20040039,204-338
20040039,
20040039,
20040039,
20040040,
20040040,03-02-022
20040040,
20040040,
20040040,
20040041,
20040041,
20040041,03-02-014
20040041,
20040042,
20040043,
20040043,
20040044,
20040044,
20040044,
20040045,
20040045,099-461
20040045,
20040046,
20040046,
20040046,099-461
20040047,
20040047,
20040047,099-113
20040047,099-461
20040048,
20040048,099-461
20040048,099-113
20040048,
20040049,
20040049,
20040049,
20040049,FAF-3052
20040049,
20040050,
20040051,
20040052,
20040053,
20040054,
20040055,
20040056,
20040057,
20040058,
20040059,
20040060,
20040061,
20040062,
20040063,
20040064,
20040065,
20040066,
20040067,
20040068,
20040069,
20040070,
20040071,
20040072,
20040073,
20040074,
20040075,
20040076,
20040077,
20040078,
20040079,
20040080,
20040081,
20040082,
20040083,
20040084,
20040085,
20040086,
20040087,
20040088,
20040089,
20040090,
20040091,
20040092,
20040093,
20040094,
20040095,
20040096,
20040097,
20040098,
20040099,
20040100,
20040101,
20040102,
20040103,
20040104,
20040105,
20040106,
20040107,
20040108,
20040109,
20040110,
20040111,
20040112,
20040113,
20040114,
20040115,
20040116,
20040117,
20040117,
20040118,
20040118,
20040119,
20040120,
20040121,
20040121,
20040122,
20040122,
20040123,
20040124,
20040125,
20040125,
20040126,
20040126,
20040127,
20040127,
20040128,
20040128,
20040129,
20040129,
20040130,
20040130,
20040131,
20040131,
20040132,
20040132,
20040133,
20040133,
20040134,
20040134,
20040135,
20040135,
20040136,
20040136,
20040137,
20040137,
20040138,
20040138,
20040139,
20040139,
20040140,
20040140,
20040141,
20040141,
20040142,
20040142,
20040143,
20040143,
20040144,
20040144,
20040145,
20040145,
20040146,
20040146,
20040147,
20040147,
20040148,
20040148,
20040149,
20040149,
20040150,
20040150,
20040151,
20040151,
20040152,
20040152,
20040153,
20040154,
20040155,
20040156,
20040157,
20040158,
20040159,
20040160,
20040161,
20040162,
20040163,
20040164,
20040165,
20040166,
20040167,
20040168,
20040169,
20040170,
20040171,
20040172,
20040172,
20040173,
20040174,
20040175,
20040176,
20040176,
20040177,
20040177,
20040178,
20040179,
20040179,
20040180,
20040180,
20040181,
20040182,
20040183,
20040184,
20040185,
20040186,
20040187,
20040188,
20040189,
20040190,
20040191,
20040192,
20040193,
20040194,
20040195,
20040196,
20040197,
20040198,
20040199,
20040200,
20040201,
20040202,
20040203,
20040204,
20040205,
20040206,
20040207,
20040208,
20040209,
20040210,
20040211,
20040212,
20040213,
20040214,
20040215,
20040216,
20040217,
20040218,
20040219,
20040220,
20040221,
20040222,
20040223,
20040224,
20040225,
20040226,
20040227,
20040228,
20040229,
20040230,
20040231,
20040232,
20040233,
20040234,
20040235,
20040236,
20040237,
20040238,
20040239,
20040240,
20040241,
20040242,
20040243,
20040244,
20040245,
20040246,
20040247,
20040248,
20040249,
20040250,
20040251,
20040252,
20040253,
20040254,
20040255,
20040256,
20040257,
20040258,
20040259,
20040260,
20040261,
20040262,
20040263,
20040264,
20040265,
20040266,
20040267,
20040268,
20040269,
20040270,
20040271,
20040272,
20040273,
20040274,
20040275,
20040276,
20040277,
20040278,
20040279,
20040280,
20040281,
20040282,
20040283,
20040284,
20040285,
20040286,
20040287,
20040288,
20040289,
20040290,
20040291,
20040292,
20040293,
20040294,
20040295,
20040296,
20040297,
20040298,
20040299,
20040299,
20040300,
20040301,
20040301,
20040302,
20040303,
20040303,
20040304,
20040304,
20040305,
20040305,
20040306,
20040306,
20040307,
20040307,
20040308,
20040308,
20040309,
20040309,
20040310,
20040310,
20040311,
20040312,
20040312,
20040313,
20040313,
20040314,
20040314,
20040315,
20040315,
20040316,
20040316,
20040317,
20040317,
20040318,
20040318,
20040319,
20040319,
20040320,
20040321,
20040322,
20040323,
20040324,
20040325,
20040326,
20040327,
20040328,
20040329,
20040330,
20040331,
20040332,
20040333,
20040334,
20040335,
20040336,
20040337,
20040338,
20040339,
20040340,
20040341,
20040342,
20040343,
20040344,
20040345,
20040345,
20040346,05-04-006
20040346,
20040346,
20040346,
20040347,
20040347,03-04-010
20040347,
20040347,
20040348,
20040349,
20040350,
20040351,
20040352,
20040353,
20040354,
20040355,
20040356,
20040357,
20040358,
20040359,
20040360,
20040361,
20040362,
20040362,
20040363,
20040364,
20040365,
20040366,
20040367,
20040368,
20040369,
20040370,
20040370,
20040371,
20040371,
20040372,
20040373,
20040374,
20040375,
20040375,
20040376,
20040376,
20040377,
20040377,
20040378,
20040378,
20040379,
20040379,
20040380,
20040380,
20040381,
20040381,
20040382,
20040382,
20040383,
20040383,
20040384,
20040384,
20040385,
20040385,
20040385,
20040386,
20040386,
20040387,
20040387,
20040388,
20040388,
20040389,
20040390,
20040390,
20040391,
20040392,
20040392,
20040393,
20040394,
20040395,
20040396,
20040397,
20040397,
20040398,
20040398,
20040399,
20040399,
20040400,
20040400,
20040401,
20040401,
20040402,
20040403,
20040404,
20040405,
20040406,
20040407,
20040408,
20040409,
20040410,
20040411,
20040412,
20040413,
20040414,
20040415,
20040416,
20040417,
20040418,
20040419,
20040420,
20040421,
20040422,
20040423,
20040424,
20040425,
20040426,
20040427,
20040428,
20040429,
20040430,
20040431,
20040432,
20040433,
20040434,
20040435,
20040436,
20040437,
20040438,
20040439,
20040440,
20040441,
20040442,
20040443,
20040444,
20040445,
20040445,
20040445,
20040445,
20040445,204-334
20040445,
20040446,
20040446,
20040446,
20040446,204-070
20040446,
20040447,
20040447,
20040448,
20040449,
20040449,
20040449,
20040449,
20040450,
20040451,
20040452,
20040453,
20040454,203-142
20040454,
20040454,
20040454,
20040454,
20040454,
20040454,
20040455,
20040455,
20040455,203-142
20040455,
20040455,
20040456,
20040456,
20040456,203-142
20040456,
20040456,
20040457,
20040457,
20040457,203-142
20040457,
20040457,
20040458,
20040458,
20040458,
20040458,203-142
20040458,
20040459,
20040459,
20040459,
20040459,
20040459,204-099
20040459,
20040459,
20040460,
20040460,
20040460,
20040461,
20040461,
20040461,
20040462,
20040462,
20040462,
20040463,
20040463,
20040464,
20040464,
20040465,
20040465,
20040465,
20040466,
20040466,
20040466,
20040467,
20040467,
20040467,
20040468,
20040468,
20040468,
20040468,
20040469,
20040469,
20040469,
20040470,
20040470,
20040470,
20040471,
20040471,
20040471,
20040472,
20040472,
20040472,
20040473,
20040473,
20040474,
20040474,
20040474,
20040474,
20040475,
20040475,
20040475,
20040475,
20040476,
20040476,
20040476,
20040477,
20040477,
20040477,
20040477,
20040478,
20040478,
20040478,
20040479,
20040481,
20040482,
20040483,
20040484,
20040485,
20040486,
20040487,
20040488,
20040489,
20040490,
20040491,
20040491,
20040491,13-04-006
20040492,
20040492,
20040492,12-02-013
20040493,12-02-014
20040493,
20040493,
20040494,
20040494,12-02-010
20040494,
20040495,12-02-011
20040495,
20040495,
20040496,12-04-005
20040496,
20040496,
20040497,
20040497,13-04-003
20040497,
20040498,12-04-003
20040498,
20040498,
20040499,
20040499,
20040499,12-02-009
20040500,
20040500,
20040500,12-02-015
20040500,
20040501,10-02-018
20040501,
20040501,
20040502,08-02-015
20040502,
20040502,
20040503,
20040503,
20040503,
20040503,08-04-007
20040504,
20040504,
20040504,
20040504,08-04-004
20040504,
20040505,
20040505,08-04-008
20040505,
20040505,
20040506,
20040506,
20040506,
20040506,08-04-011
20040507,
20040507,08-04-005
20040507,
20040507,
20040508,
20040508,
20040508,
20040508,08-04-006
20040509,
20040509,06-04-009
20040509,
20040510,099-482
20040510,
20040510,
20040510,
20040510,
20040510,OR-99-57-319
20040511,
20040511,13-02-017
20040511,
20040511,005-4282S
20040512,13-02-010
20040512,
20040512,
20040512,
20040512,
20040513,
20040513,
20040513,13-02-009
20040514,
20040514,
20040514,12-02-012
20040514,
20040514,
20040515,
20040515,
20040515,
20040516,10-02-028
20040516,
20040516,
20040516,
20040517,
20040517,
20040517,10-02-017
20040518,09-02-011
20040518,
20040519,
20040519,
20040519,
20040519,12-04-012
20040519,
20040519,
20040519,
20040519,
20040520,
20040520,
20040520,
20040520,
20040520,
20040520,01-04-005
20040521,
20040521,
20040521,01-02-006
20040521,
20040521,
20040522,203-118
20040522,
20040522,
20040522,
20040522,
20040523,
20040523,204-195
20040523,
20040523,
20040524,
20040524,
20040524,04-04-006
20040525,
20040525,04-02-014
20040526,
20040526,
20040526,
20040526,08-02-017
20040527,
20040527,
20040527,07-02-003
20040527,
20040528,13-02-008
20040528,
20040529,
20040529,
20040529,201-183
20040529,
20040530,
20040530,
20040530,
20040530,
20040530,02-04-013
20040531,
20040531,
20040531,
20040531,
20040531,203-164-651
20040531,
20040531,
20040532,
20040532,10-02-024
20040532,
20040532,
20040532,
20040532,
20040532,
20040533,
20040533,
20040533,13420-98-J052
20040533,
20040533,13420-4-J420
20040534,
20040534,11-02-022
20040534,
20040534,
20040534,
20040534,
20040535,
20040535,09-02-013
20040535,
20040535,
20040536,
20040536,09-02-014
20040536,
20040536,
20040536,
20040536,
20040537,
20040537,13-02-007
20040537,
20040537,
20040537,
20040537,
20040537,
20040537,
20040538,
20040538,
20040538,10-02-020
20040539,
20040539,
20040539,06-04-003
20040539,2003-0204000
20040540,
20040540,
20040540,
20040540,
20040540,08-02-010
20040540,
20040541,
20040541,
20040541,03-04-012
20040541,080-04
20040542,080-04
20040542,
20040542,
20040542,03-04-009
20040543,
20040543,
20040543,
20040543,10-02-015
20040543,
20040543,
20040544,
20040544,
20040544,
20040544,
20040544,10-02-012
20040545,10-02-009
20040545,
20040545,
20040546,
20040546,
20040546,10-02-016
20040547,
20040547,
20040547,08-02-016
20040548,
20040548,
20040548,
20040548,01-04-001
20040548,
20040549,204-068
20040549,
20040549,
20040549,
20040549,
20040550,
20040550,
20040550,
20040550,
20040550,01-02-015
20040550,
20040550,
20040551,02-04-002
20040551,
20040551,
20040551,
20040551,
20040552,
20040553,
20040553,
20040553,05-04-003
20040553,
20040554,
20040554,
20040554,205-032
20040554,
20040554,
20040555,
20040555,
20040555,10-04-014
20040556,
20040556,08-04-002
20040556,
20040557,
20040557,08-02-006
20040557,
20040558,
20040558,
20040558,203-154
20040558,
20040559,
20040559,
20040559,
20040559,
20040559,
20040559,
20040559,
20040559,204-204
20040559,
20040559,
20040560,
20040560,
20040560,
20040560,03-04-005
20040560,
20040560,
20040561,
20040561,
20040561,204-328
20040562,02-02-003
20040562,
20040562,
20040562,
20040562,
20040562,
20040563,
20040563,
20040563,
20040564,
20040564,
20040564,
20040564,02-02-012
20040564,
20040565,
20040565,02-02-002
20040565,
20040565,
20040565,
20040565,
20040566,
20040566,
20040566,
20040566,02-02-009
20040566,
20040567,02-02-013
20040567,
20040568,
20040568,
20040568,
20040568,203-007
20040568,
20040568,
20040568,"115-03,126-03,99-04"
20040569,
20040569,02-04-001
20040569,
20040569,
20040569,126-03;115-03
20040569,
20040570,02-04-016
20040570,
20040570,
20040571,
20040571,
20040571,
20040571,01-02-009
20040571,
20040571,
20040571,
20040571,
20040572,
20040572,
20040572,
20040572,01-02-010
20040572,
20040573,01-02-011
20040573,
20040573,
20040573,
20040574,04-0034
20040574,13-02-005
20040574,
20040574,
20040575,11-02-017
20040575,
20040575,
20040576,
20040576,
20040576,11-02-015
20040576,
20040577,11-02-008
20040577,
20040577,
20040578,
20040578,11-02-009
20040578,
20040578,
20040579,
20040579,
20040579,11-02-020
20040580,
20040581,
20040581,201-475A
20040582,
20040582,10-04-011
20040582,
20040582,
20040582,
20040583,021-02
20040583,
20040583,
20040583,200-062A-36
20040584,06-02-021
20040584,
20040584,
20040584,
20040584,
20040585,
20040585,06-04-008
20040585,
20040586,203-160
20040586,
20040586,
20040587,
20040587,203-160
20040587,
20040588,
20040588,HAA031001
20040588,
20040589,
20040589,09-2004-01
20040589,
20040590,
20040590,
20040590,HAA031001
20040591,
20040591,
20040592,
20040592,
20040592,
20040592,
20040592,13-02-003
20040593,
20040593,
20040593,204-074
20040594,
20040594,
20040594,
20040594,
20040594,
20040594,
20040594,03-02-018
20040594,
20040595,
20040595,
20040595,03-02-019
20040595,
20040595,
20040596,
20040596,62303
20040596,
20040596,204-326
20040597,
20040597,10-02-004
20040597,
20040597,
20040598,
20040598,
20040598,
20040598,
20040598,
20040598,
20040598,204-124
20040598,
20040599,
20040599,
20040599,122-03
20040600,122-03
20040600,
20040600,
20040601,
20040601,122-03
20040601,
20040602,
20040602,
20040602,122.03
20040603,
20040603,122-03
20040603,
20040604,122-03
20040604,
20040604,
20040605,
20040605,
20040605,122-03
20040606,
20040606,122-03
20040606,
20040607,
20040607,122-03
20040607,
20040608,122-03
20040608,
20040608,
20040608,
20040609,
20040609,
20040609,122-03
20040609,
20040610,
20040610,
20040610,122-03
20040611,
20040611,122-03
20040611,
20040611,
20040612,
20040612,05-04-007
20040612,
20040612,
20040613,122.03
20040613,
20040613,
20040614,122-03
20040614,
20040614,
20040615,
20040615,122-03
20040615,
20040616,
20040616,122-03
20040616,
20040617,
20040617,122-03
20040617,
20040618,
20040618,122-03
20040618,
20040619,
20040619,122-03
20040619,
20040620,
20040620,
20040620,122-03
20040621,
20040621,
20040621,122-03
20040622,
20040622,
20040622,
20040622,053-02
20040623,
20040623,
20040623,053-02
20040624,
20040624,05-04-005
20040624,
20040624,
20040625,
20040625,05-04-002
20040625,
20040626,05-02-015
20040626,
20040626,
20040627,
20040627,13420-00 J117
20040627,
20040628,13420-00 J117
20040628,
20040628,
20040629,
20040629,13420-00 J117
20040629,
20040630,05-02-005
20040630,203-237
20040630,3531
20040630,130-03
20040630,
20040630,03DG11061100015
20040630,
20040631,13-02-018
20040631,
20040631,
20040632,
20040632,
20040632,
20040632,02-04-003
20040633,62701
20040633,03-043
20040633,NA03NMF630290
20040633,204-077
20040633,
20040633,
20040634,
20040634,
20040634,
20040634,02-04-007
20040635,13-02-014
20040635,
20040635,
20040635,
20040635,
20040635,
20040635,
20040636,
20040636,12-04-001
20040636,
20040637,
20040637,
20040637,06-02-005
20040638,
20040638,
20040638,06-02-024
20040638,
20040639,11-02-005
20040639,
20040639,
20040640,
20040640,
20040640,
20040640,
20040640,
20040640,
20040640,
20040640,
20040640,11-02-001
20040641,
20040642,
20040643,
20040644,
20040645,
20040646,
20040647,
20040648,
20040649,
20040650,
20040651,
20040652,
20040652,
20040652,28-04-015
20040653,
20040653,
20040653,28-04-003
20040654,
20040654,
20040654,28-04-004
20040655,
20040655,
20040655,18-04-011
20040656,
20040656,
20040656,18-04-016
20040657,
20040657,
20040657,18-04-012
20040658,
20040658,
20040658,18-04-010
20040659,18-04-003
20040659,
20040659,
20040659,
20040659,
20040660,19-02-006
20040660,
20040660,
20040660,
20040661,
20040661,
20040661,
20040661,
20040661,204-134
20040661,
20040661,
20040661,
20040661,
20040662,20-02-014
20040662,
20040662,
20040663,16-04-012
20040663,
20040663,
20040664,
20040664,
20040664,
20040664,16-04-004
20040665,
20040665,25-04-001
20040665,
20040666,
20040666,25-04-013
20040666,
20040667,
20040667,
20040667,
20040667,
20040667,1448-13420-02-J205
20040667,201-682
20040667,
20040668,
20040668,25-02-001
20040668,
20040669,25-04-002
20040669,
20040669,
20040670,22-04-005
20040670,
20040670,
20040671,
20040671,204-253
20040671,
20040672,
20040672,
20040672,
20040672,22-04-003
20040673,22-04-007
20040673,
20040673,
20040674,
20040674,
20040674,22-04-008
20040675,
20040675,22-04-006
20040675,
20040675,
20040675,
20040676,
20040676,
20040676,24-04-008
20040677,22-02-002
20040677,
20040677,
20040678,
20040678,
20040678,22-04-001
20040678,
20040678,
20040679,
20040679,
20040679,22-04-004
20040680,
20040680,
20040680,14-02-013
20040681,
20040681,14-02-014
20040681,
20040682,
20040682,
20040682,14-04-004
20040683,
20040683,
20040683,14-04-001
20040684,14-04-006
20040684,
20040684,
20040685,
20040685,14-04-002
20040685,
20040686,
20040686,
20040686,14-04-003
20040687,
20040687,
20040687,
20040687,17-02-007
20040687,
20040688,
20040688,28-04-016
20040688,
20040689,
20040689,
20040689,21-04-010
20040690,
20040690,21-04-003
20040690,
20040691,
20040691,
20040691,21-02-007
20040692,
20040692,21-04-001
20040692,
20040693,
20040693,21-02-014
20040693,
20040694,
20040694,
20040694,21-02-015
20040695,
20040695,
20040695,21-04-012
20040696,
20040696,20-04-002
20040696,
20040696,
20040697,
20040697,
20040697,20-02-012
20040698,
20040698,
20040698,20-02-010
20040698,
20040699,20-04-011
20040699,
20040699,
20040699,
20040700,
20040700,
20040700,
20040700,20-04-010
20040701,
20040701,20-02-011
20040701,
20040702,20-04-001
20040702,
20040702,
20040703,
20040703,
20040703,204-251
20040703,
20040703,
20040704,
20040704,
20040704,
20040704,24-04-001
20040705,
20040705,
20040705,24-02-014
20040706,
20040706,24-04-003
20040706,
20040707,
20040707,
20040707,
20040707,
20040707,2001-09
20040707,
20040707,201-521
20040707,
20040707,
20040708,203-097
20040708,
20040708,
20040708,
20040708,
20040708,
20040709,
20040709,25-02-019
20040709,
20040710,
20040710,
20040710,25-04-003
20040711,
20040711,
20040711,25-04-014
20040712,25-04-012
20040712,
20040712,
20040713,
20040713,25-04-009
20040713,
20040714,
20040714,
20040714,25-04-008
20040715,26-04-001
20040715,
20040715,
20040716,
20040716,
20040716,26-04-007
20040717,
20040717,
20040717,26-02-007
20040718,
20040718,
20040718,201-520
20040719,26-02-024
20040719,
20040719,
20040720,
20040720,26-04-003
20040720,
20040721,
20040721,
20040721,15-04-053
20040722,
20040722,
20040722,201-359
20040723,16-04-052
20040723,
20040723,
20040724,
20040724,
20040724,15-02-020
20040725,
20040725,15-04-058
20040725,
20040726,
20040726,
20040726,15-04-057
20040727,
20040727,
20040727,16-04-005
20040728,16-04-002
20040728,
20040728,
20040729,16-02-018
20040729,
20040729,
20040730,
20040730,
20040730,16-04-058
20040731,15-04-003
20040731,
20040731,
20040732,
20040732,
20040732,16-02-004
20040733,
20040733,
20040733,26-02-015
20040734,
20040734,
20040734,201-518
20040735,
20040735,
20040735,
20040735,
20040735,099-410
20040736,
20040736,
20040736,27-02-004
20040737,
20040737,099-573
20040737,
20040737,
20040738,
20040738,
20040738,201-377
20040738,
20040738,
20040738,
20040739,
20040739,099-577
20040739,
20040739,
20040740,203-198
20040740,
20040740,
20040740,
20040740,
20040741,
20040741,
20040741,27-02-010
20040742,
20040742,
20040742,200-194
20040743,
20040743,
20040743,27-04-003
20040744,
20040744,27-04-002
20040744,
20040745,
20040745,
20040745,27-02-015
20040745,2001-2003
20040746,
20040746,
20040746,201-375
20040746,
20040746,
20040746,
20040746,
20040747,15-04-002
20040747,
20040747,
20040748,15-02-018
20040748,
20040748,
20040749,
20040749,
20040749,27-02-020
20040750,
20040750,099-222
20040750,
20040750,
20040751,27-04-001
20040751,
20040751,
20040752,27-02-003
20040752,
20040752,
20040753,
20040753,
20040753,201-505
20040753,
20040753,2001-021-00
20040754,
20040754,
20040754,204-223
20040755,15-04-005
20040755,
20040755,
20040756,
20040756,
20040756,17-02-011
20040757,
20040757,25-04-004
20040757,
20040758,25-04-006
20040758,
20040758,
20040759,
20040759,
20040759,
20040759,
20040759,099-607
20040759,
20040760,
20040760,
20040760,099-222
20040760,
20040761,
20040761,
20040761,099-222
20040761,
20040762,099-222
20040762,
20040762,
20040762,
20040763,
20040763,099-222
20040763,
20040763,
20040764,099-222
20040764,
20040764,
20040764,
20040765,
20040765,
20040765,
20040765,099-222
20040766,
20040766,
20040766,
20040766,099-222
20040767,
20040767,
20040767,
20040767,099-222
20040768,
20040768,
20040768,
20040768,099-222
20040769,
20040769,
20040769,099-222
20040769,
20040770,
20040770,
20040770,
20040770,099-222
20040771,28-04-014
20040771,
20040771,
20040772,
20040772,
20040772,
20040772,
20040772,201-669
20040772,NFS02DG11060720016
20040773,
20040773,
20040773,
20040773,
20040773,18-02-004
20040774,
20040774,
20040774,28-04-001
20040775,
20040775,
20040775,
20040775,19-02-002
20040775,
20040775,
20040776,201-515
20040776,
20040776,
20040776,
20040776,
20040776,
20040777,
20040777,
20040777,201-702
20040778,
20040778,
20040778,
20040778,
20040778,
20040778,
20040778,201-701
20040779,
20040779,
20040779,
20040779,201-352
20040779,
20040779,
20040780,
20040780,
20040780,21-04-004
20040780,
20040781,
20040781,
20040781,24-04-010
20040782,
20040782,
20040782,24-04-006
20040783,
20040783,
20040783,24-04-012
20040784,
20040784,24-04-002
20040784,
20040784,
20040784,
20040784,
20040785,
20040785,201-503
20040785,
20040786,
20040786,
20040786,204-419
20040786,
20040787,
20040787,
20040788,
20040788,
20040788,
20040788,
20040789,
20040789,
20040790,
20040790,
20040791,
20040791,
20040792,
20040792,
20040792,
20040792,203-096
20040792,
20040792,
20040793,23-04-003
20040793,
20040793,
20040793,
20040793,
20040794,
20040794,23-02-016
20040794,
20040794,
20040794,
20040795,23-02-018
20040795,
20040795,
20040795,
20040795,
20040796,
20040796,
20040796,23-02-011
20040796,
20040797,
20040797,
20040797,203-078
20040797,11450-3-J517
20040798,
20040798,20-04-006
20040798,
20040799,
20040799,
20040800,
20040800,HAA042001
20040800,
20040801,
20040801,
20040802,
20040802,OR 020407
20040802,
20040803,
20040803,
20040803,19-04-003
20040803,
20040804,
20040804,
20040804,19-04-002
20040804,
20040805,63103
20040805,19-04-006
20040805,
20040805,
20040806,
20040806,19-04-001
20040807,
20040807,
20040807,
20040807,
20040807,
